trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1796769,15182,6,201 - MADISON via US 1,,0,130536,157578,0,0
1796761,15182,6,201 - MADISON via US 1,,0,130542,157579,0,0
1796760,15182,6,201 - MADISON via US 1,,0,130543,157579,0,0
1796759,15182,6,201 - MADISON via US 1,,0,130544,157579,0,0
1796758,15182,6,201 - MADISON via US 1,,0,130545,157579,0,0
1796768,15182,6,201 - MADISON via US 1,,0,130537,157579,0,0
1796757,15182,6,201 - MADISON via US 1,,0,130541,157579,0,0
1796752,15182,6,201 - MADISON via US 1,,0,130549,157579,0,0
1796751,15182,6,201 - MADISON via US 1,,0,130541,157579,0,0
1796750,15182,6,201 - MADISON via US 1,,0,130538,157579,0,0
1796756,15182,6,201 - MADISON via US 1,,0,130539,157579,0,0
1796755,15182,6,201 - MADISON via US 1,,0,130546,157579,0,0
1796749,15182,6,201 - MADISON via US 1,,0,130550,157578,0,0
1796754,15182,6,201 - MADISON via US 1,,0,130547,157579,0,0
1796748,15182,6,201 - MADISON via US 1,,0,130551,157578,0,0
1796753,15182,6,201 - MADISON via US 1,,0,130548,157579,0,0
1796762,15182,6,201 - MADISON via US 1,,0,130538,157579,0,0
1796763,15182,6,201 - MADISON via US 1,,0,130541,157579,0,0
1796764,15182,6,201 - MADISON via US 1,,0,130539,157579,0,0
1796765,15182,6,201 - MADISON via US 1,,0,130540,157579,0,0
1796766,15182,6,201 - MADISON via US 1,,0,130539,157579,0,0
1796767,15182,6,201 - MADISON via US 1,,0,130538,157579,0,0
1796784,15182,6,201 - NEW HAVEN via US 1,,1,130536,157581,0,0
1796771,15182,6,201 - NEW HAVEN via US 1,,1,130552,157580,0,0
1796783,15182,6,201 - NEW HAVEN via US 1,,1,130542,157582,0,0
1796770,15182,6,201 - NEW HAVEN via US 1,,1,130536,157582,0,0
1796782,15182,6,201 - NEW HAVEN via US 1,,1,130543,157582,0,0
1796781,15182,6,201 - NEW HAVEN via US 1,,1,130544,157582,0,0
1796780,15182,6,201 - NEW HAVEN via US 1,,1,130545,157583,0,0
1796791,15182,6,201 - NEW HAVEN via US 1,,1,130537,157583,0,0
1796775,15182,6,201 - NEW HAVEN via US 1,,1,130541,157583,0,0
1796774,15182,6,201 - NEW HAVEN via US 1,,1,130549,157583,0,0
1796772,15182,6,201 - NEW HAVEN via US 1,,1,130541,157583,0,0
1796779,15182,6,201 - NEW HAVEN via US 1,,1,130538,157583,0,0
1796778,15182,6,201 - NEW HAVEN via US 1,,1,130539,157583,0,0
1796777,15182,6,201 - NEW HAVEN via US 1,,1,130546,157583,0,0
1796776,15182,6,201 - NEW HAVEN via US 1,,1,130547,157583,0,0
1796773,15182,6,201 - NEW HAVEN via US 1,,1,130548,157583,0,0
1796785,15182,6,201 - NEW HAVEN via US 1,,1,130538,157583,0,0
1796786,15182,6,201 - NEW HAVEN via US 1,,1,130541,157583,0,0
1796787,15182,6,201 - NEW HAVEN via US 1,,1,130539,157583,0,0
1796788,15182,6,201 - NEW HAVEN via US 1,,1,130540,157583,0,0
1796789,15182,6,201 - NEW HAVEN via US 1,,1,130539,157583,0,0
1796790,15182,6,201 - NEW HAVEN via US 1,,1,130538,157583,0,0
1796839,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130566,157588,0,0
1796843,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130564,157594,0,0
1796844,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130561,157594,0,0
1796840,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130567,157593,0,0
1796842,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130565,157593,0,0
1796841,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130566,157593,0,0
1796838,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130568,157593,0,0
1796837,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130543,157593,0,0
1796836,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130569,157593,0,0
1796835,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130570,157593,0,0
1796834,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130560,157593,0,0
1796833,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130571,157593,0,0
1796832,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130549,157593,0,0
1796831,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130572,157593,0,0
1796830,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130573,157593,0,0
1796829,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130563,157593,0,0
1796828,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130572,157593,0,0
1796845,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130562,157594,0,0
1796846,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130560,157594,0,0
1796847,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130563,157594,0,0
1796848,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130562,157594,0,0
1796849,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130561,157594,0,0
1796850,15183,6,204M - EAST HAVEN-Momauguin via Thompson Ave,,0,130560,157594,0,0
1796868,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130566,157604,0,0
1796867,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130564,157604,0,0
1796862,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130561,157604,0,0
1796861,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130567,157604,0,0
1796860,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130565,157604,0,0
1796859,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130566,157604,0,0
1796858,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130568,157604,0,0
1796857,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130543,157604,0,0
1796856,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130569,157604,0,0
1796855,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130570,157604,0,0
1796854,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130560,157604,0,0
1796853,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130571,157604,0,0
1796852,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130549,157604,0,0
1796866,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130572,157605,0,0
1796851,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130573,157604,0,0
1796863,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130563,157604,0,0
1796865,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130572,157602,0,0
1796864,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130562,157603,0,0
1796869,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130560,157603,0,0
1796870,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130563,157603,0,0
1796871,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130562,157603,0,0
1796872,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130561,157603,0,0
1796873,15183,6,204 - NEW HAVEN via Forbes Ave,,1,130560,157603,0,0
1797011,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157614,0,0
1797010,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130592,157614,0,0
1797001,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130594,157614,0,0
1797016,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130589,157623,0,0
1797017,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130588,157623,0,0
1796986,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157622,0,0
1796997,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130592,157622,0,0
1796996,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130594,157622,0,0
1796995,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130588,157622,0,0
1796994,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157624,0,0
1796993,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130592,157624,0,0
1796992,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130594,157624,0,0
1796991,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157624,0,0
1796990,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130592,157624,0,0
1796989,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130546,157624,0,0
1796988,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157624,0,0
1796987,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130548,157624,0,0
1797009,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130546,157624,0,0
1797008,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130566,157624,0,0
1797007,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130593,157624,0,0
1797006,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157624,0,0
1797005,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130541,157624,0,0
1797004,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130548,157624,0,0
1797003,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130590,157624,0,0
1797002,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130593,157624,0,0
1797000,15184,6,206 - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd,,0,130591,157625,0,0
1796999,15184,6,206F - EAST CHAPEL ST-Ferry St,,0,130595,157619,0,0
1796998,15184,6,206E - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd-East Haven Ctr,,0,130590,157626,0,0
1797012,15184,6,206E - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd-East Haven Ctr,,0,130591,157626,0,0
1797013,15184,6,206E - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd-East Haven Ctr,,0,130590,157626,0,0
1797014,15184,6,206E - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd-East Haven Ctr,,0,130591,157626,0,0
1797015,15184,6,206E - EAST CHAPEL ST-Tweed-NH Airpt-Lighthouse Rd-East Haven Ctr,,0,130590,157626,0,0
1797020,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157632,0,0
1797018,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130592,157632,0,0
1797019,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130594,157632,0,0
1797044,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130589,157632,0,0
1797041,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130588,157632,0,0
1797040,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157632,0,0
1797039,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130592,157632,0,0
1797042,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130594,157632,0,0
1797038,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130588,157632,0,0
1797037,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157627,0,0
1797036,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130592,157627,0,0
1797034,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130594,157627,0,0
1797035,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157627,0,0
1797033,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130592,157627,0,0
1797023,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130546,157627,0,0
1797032,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157627,0,0
1797031,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130548,157627,0,0
1797030,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130546,157627,0,0
1797029,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130566,157627,0,0
1797027,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130593,157627,0,0
1797028,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157627,0,0
1797043,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130541,157627,0,0
1797026,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130548,157627,0,0
1797022,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130590,157627,0,0
1797025,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130593,157627,0,0
1797021,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157627,0,0
1797024,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130590,157628,0,0
1797047,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157628,0,0
1797048,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130590,157628,0,0
1797045,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130591,157628,0,0
1797046,15184,6,206 - EAST CHAPEL ST-Downtown New Haven,,1,130590,157628,0,0
1797298,15185,6,212F - GRAND AVE-Foxon Rd,,0,130639,157637,0,0
1797297,15185,6,212F - GRAND AVE-Foxon Rd,,0,130648,157637,0,0
1797383,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130633,157659,0,0
1797316,15185,6,212F - GRAND AVE-Foxon Rd to North Branford,,0,130545,157673,0,0
1797296,15185,6,212UX - UNIVERSAL DR via I-91,,0,130632,157648,0,0
1797323,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130641,157659,0,0
1797303,15185,6,212 - GRAND AVE-Ferry St,,0,130549,157671,0,0
1797347,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130645,157663,0,0
1797382,15185,6,212 - GRAND AVE-Ferry St,,0,130634,157671,0,0
1797381,15185,6,212F - GRAND AVE-Foxon Rd,,0,130635,157657,0,0
1797314,15185,6,212 - GRAND AVE-Ferry St,,0,130637,157671,0,0
1797346,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130643,157663,0,0
1797313,15185,6,212 - GRAND AVE-Ferry St,,0,130631,157671,0,0
1797361,15185,6,212F - GRAND AVE-Foxon Rd,,0,130644,157657,0,0
1797312,15185,6,212 - GRAND AVE-Ferry St,,0,130639,157671,0,0
1797345,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130648,157663,0,0
1797311,15185,6,212 - GRAND AVE-Ferry St,,0,130640,157671,0,0
1797360,15185,6,212F - GRAND AVE-Foxon Rd,,0,130549,157657,0,0
1797310,15185,6,212 - GRAND AVE-Ferry St,,0,130633,157671,0,0
1797344,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130638,157663,0,0
1797309,15185,6,212 - GRAND AVE-Ferry St,,0,130632,157671,0,0
1797359,15185,6,212F - GRAND AVE-Foxon Rd,,0,130637,157657,0,0
1797308,15185,6,212 - GRAND AVE-Ferry St,,0,130641,157671,0,0
1797343,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130631,157663,0,0
1797307,15185,6,212 - GRAND AVE-Ferry St,,0,130635,157671,0,0
1797302,15185,6,212W - GRAND AVE-Walmart,,0,130639,157655,0,0
1797306,15185,6,212 - GRAND AVE-Ferry St,,0,130645,157671,0,0
1797342,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130640,157663,0,0
1797305,15185,6,212 - GRAND AVE-Ferry St,,0,130644,157671,0,0
1797358,15185,6,212F - GRAND AVE-Foxon Rd,,0,130633,157657,0,0
1797304,15185,6,212 - GRAND AVE-Ferry St,,0,130643,157671,0,0
1797341,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130632,157663,0,0
1797380,15185,6,212 - GRAND AVE-Ferry St,,0,130636,157671,0,0
1797301,15185,6,212W - GRAND AVE-Walmart,,0,130641,157655,0,0
1797379,15185,6,212 - GRAND AVE-Ferry St,,0,130544,157671,0,0
1797333,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130635,157660,0,0
1797378,15185,6,212 - GRAND AVE-Ferry St,,0,130637,157671,0,0
1797357,15185,6,212F - GRAND AVE-Foxon Rd,,0,130645,157657,0,0
1797377,15185,6,212 - GRAND AVE-Ferry St,,0,130638,157671,0,0
1797340,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130644,157663,0,0
1797376,15185,6,212 - GRAND AVE-Ferry St,,0,130639,157671,0,0
1797299,15185,6,212W - GRAND AVE-Walmart,,0,130643,157666,0,0
1797375,15185,6,212 - GRAND AVE-Ferry St,,0,130631,157671,0,0
1797339,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130636,157663,0,0
1797374,15185,6,212 - GRAND AVE-Ferry St,,0,130633,157671,0,0
1797356,15185,6,212F - GRAND AVE-Foxon Rd,,0,130544,157657,0,0
1797373,15185,6,212 - GRAND AVE-Ferry St,,0,130640,157671,0,0
1797332,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130647,157660,0,0
1797372,15185,6,212 - GRAND AVE-Ferry St,,0,130641,157671,0,0
1797300,15185,6,212W - GRAND AVE-Walmart,,0,130637,157655,0,0
1797371,15185,6,212 - GRAND AVE-Ferry St,,0,130638,157671,0,0
1797338,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130632,157663,0,0
1797369,15185,6,212 - GRAND AVE-Ferry St,,0,130639,157671,0,0
1797355,15185,6,212F - GRAND AVE-Foxon Rd,,0,130645,157657,0,0
1797368,15185,6,212 - GRAND AVE-Ferry St,,0,130631,157671,0,0
1797331,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130635,157660,0,0
1797367,15185,6,212 - GRAND AVE-Ferry St,,0,130642,157671,0,0
1797354,15185,6,212F - GRAND AVE-Foxon Rd,,0,130646,157658,0,0
1797366,15185,6,212 - GRAND AVE-Ferry St,,0,130643,157671,0,0
1797330,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130633,157660,0,0
1797365,15185,6,212 - GRAND AVE-Ferry St,,0,130640,157671,0,0
1797353,15185,6,212F - GRAND AVE-Foxon Rd,,0,130641,157657,0,0
1797364,15185,6,212 - GRAND AVE-Ferry St,,0,130638,157671,0,0
1797337,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130644,157663,0,0
1797363,15185,6,212 - GRAND AVE-Ferry St,,0,130636,157671,0,0
1797352,15185,6,212F - GRAND AVE-Foxon Rd,,0,130639,157658,0,0
1797362,15185,6,212 - GRAND AVE-Ferry St,,0,130631,157671,0,0
1797336,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130637,157663,0,0
1797350,15185,6,212W - GRAND AVE-Walmart,,0,130647,157655,0,0
1797351,15185,6,212F - GRAND AVE-Foxon Rd,,0,130642,157657,0,0
1797334,15185,6,212W - GRAND AVE-Walmart,,0,130645,157655,0,0
1797329,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130649,157660,0,0
1797325,15185,6,212F - GRAND AVE-Foxon Rd,,0,130640,157657,0,0
1797384,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130632,157663,0,0
1797328,15185,6,212W - GRAND AVE-Walmart,,0,130638,157656,0,0
1797348,15185,6,212 - GRAND AVE-Ferry St,,0,130635,157669,0,0
1797385,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130631,157661,0,0
1797335,15185,6,212 - GRAND AVE-Ferry St,,0,130641,157669,0,0
1797327,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130633,157661,0,0
1797317,15185,6,212 - GRAND AVE-Ferry St,,0,130639,157669,0,0
1797326,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130644,157661,0,0
1797370,15185,6,212 - GRAND AVE-Ferry St,,0,130637,157672,0,0
1797322,15185,6,212W - GRAND AVE-Walmart,,0,130640,157656,0,0
1797321,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130632,157661,0,0
1797320,15185,6,212W - GRAND AVE-Walmart,,0,130631,157656,0,0
1797324,15185,6,212U - GRAND AVE-Walmart-Universal Dr,,0,130633,157661,0,0
1797319,15185,6,212W - GRAND AVE-Walmart,,0,130650,157656,0,0
1797349,15185,6,212W - GRAND AVE-Walmart,,0,130640,157656,0,0
1797318,15185,6,212W - GRAND AVE-Walmart,,0,130650,157656,0,0
1797315,15185,6,212 - GRAND AVE-Ferry St,,0,130640,157669,0,0
1797410,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130545,157692,0,0
1797408,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130549,157692,0,0
1797411,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130652,157682,0,0
1797412,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130635,157682,0,0
1797415,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157679,0,0
1797409,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157692,0,0
1797419,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130644,157687,0,0
1797414,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130648,157679,0,0
1797444,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130638,157690,0,0
1797418,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130640,157693,0,0
1797445,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130549,157690,0,0
1797442,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130633,157677,0,0
1797407,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130634,157690,0,0
1797446,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130632,157679,0,0
1797406,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130637,157690,0,0
1797434,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130641,157678,0,0
1797388,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130652,157690,0,0
1797405,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157690,0,0
1797455,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130635,157675,0,0
1797404,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157690,0,0
1797433,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130645,157678,0,0
1797403,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130640,157690,0,0
1797454,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130644,157679,0,0
1797402,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130633,157690,0,0
1797441,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130643,157677,0,0
1797401,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130632,157690,0,0
1797453,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130549,157679,0,0
1797400,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130641,157690,0,0
1797432,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130648,157678,0,0
1797399,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130635,157690,0,0
1797443,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130637,157675,0,0
1797398,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130645,157690,0,0
1797431,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130638,157678,0,0
1797397,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130644,157690,0,0
1797392,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157685,0,0
1797396,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130643,157690,0,0
1797440,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157677,0,0
1797395,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130636,157690,0,0
1797452,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130633,157674,0,0
1797394,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130544,157690,0,0
1797430,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130640,157678,0,0
1797391,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130641,157685,0,0
1797393,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130637,157690,0,0
1797471,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130638,157690,0,0
1797439,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130632,157677,0,0
1797470,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157690,0,0
1797451,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130645,157679,0,0
1797469,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157690,0,0
1797438,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130635,157677,0,0
1797468,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130633,157690,0,0
1797390,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130643,157685,0,0
1797467,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130640,157690,0,0
1797429,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130644,157678,0,0
1797466,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130641,157690,0,0
1797450,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130544,157675,0,0
1797465,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130638,157690,0,0
1797428,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130636,157678,0,0
1797464,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157690,0,0
1797389,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130637,157685,0,0
1797463,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157690,0,0
1797437,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130647,157677,0,0
1797462,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130642,157690,0,0
1797449,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130645,157679,0,0
1797461,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130643,157690,0,0
1797427,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130632,157678,0,0
1797459,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130640,157690,0,0
1797387,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130646,157679,0,0
1797458,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130638,157690,0,0
1797436,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130635,157677,0,0
1797457,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130636,157690,0,0
1797448,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130641,157679,0,0
1797456,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130631,157690,0,0
1797435,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130633,157677,0,0
1797460,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130651,157690,0,0
1797447,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130639,157676,0,0
1797426,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130644,157678,0,0
1797413,15185,6,212 - GRAND AVE-Downtown New Haven,,1,130642,157674,0,0
